match_id,index,id,period,minute,second,location_x,location_y,team_id,team_name,player_id,player_name,end_location_x,end_location_y,end_location_z,key_pass_id,outcome_id,outcome_name
7536,961,23f0af48-76f6-46c8-915b-5eb56793d528,1,21,14,98.0,22.0,782,Belgium,3089,Kevin De Bruyne,120.0,36.8,3.8,515ac45d-0794-483c-b932-ef2a58a1d3b0,98,Off T
7536,1128,71a88129-da29-48bc-838c-87a9febbfeef,1,25,6,103.0,56.0,782,Belgium,3621,Eden Hazard,120.0,46.1,2.1,f0204ce3-03cf-4680-adce-a5cb8d51fff7,98,Off T
7536,1547,983d358e-0f29-4035-9c54-98d878f79747,1,37,2,109.0,54.0,782,Belgium,3621,Eden Hazard,118.0,43.6,1.3,81a82a7b-d61b-4fd0-a3c9-83c16ba4c0eb,100,Saved
7536,1583,66b4168d-ff14-43af-b4c5-1e46a067952d,1,38,33,104.0,37.0,798,Panama,5635,Román Aureliano Torres Morcillo,117.0,48.0,,632b6af5-d44c-4f88-a668-491e2764724a,101,Wayward
7536,1624,ea8f0010-a95e-4038-b406-7bb44d7dad45,1,40,0,103.0,50.0,782,Belgium,5630,Dries Mertens,120.0,45.8,0.8,63a466ac-5316-4402-8854-334ffd1926c0,98,Off T
7536,1668,cf52ed10-29f3-43d2-b83f-937d25aacb5c,1,41,18,92.0,53.0,798,Panama,5645,Armando Enrique Cooper Whitaker,120.0,34.6,6.0,15fc5d64-2e70-4050-8370-d4ccfbee39d5,98,Off T
7536,2049,28a25189-1464-4819-8386-e755daa3d77e,2,46,40,105.0,59.0,782,Belgium,5630,Dries Mertens,120.0,36.2,1.5,,97,Goal
7536,2168,51c9643d-748b-4ad6-8029-6df596eff5ce,2,51,41,97.0,26.0,782,Belgium,3089,Kevin De Bruyne,120.0,35.2,2.4,,98,Off T
7536,2255,c32bb2bc-4952-4e59-bef1-c94a1a1c681e,2,53,58,111.0,49.0,798,Panama,5641,Michael Amir Murillo Bermudez,113.0,41.1,0.4,e4d82610-5714-428b-a4ca-a58eedcf6174,100,Saved
7536,2260,e7ebe75f-cf5a-4326-9519-d2355476b5a3,2,54,41,111.0,38.0,798,Panama,5635,Román Aureliano Torres Morcillo,120.0,33.9,1.2,7b01e53c-0da7-4333-a6a1-fa62820db261,98,Off T
7536,2317,1cc3f057-5fc8-4007-9bad-02e95e8d3879,2,57,39,99.0,33.0,798,Panama,5637,Edgar Yoel Bárcenas Herrera,120.0,34.4,0.2,6dd2491b-7de8-4eba-971e-ecc04f036255,98,Off T
7536,2579,35c25db1-9b01-40db-939a-b3dc2f6614e3,2,64,54,94.0,37.0,782,Belgium,3089,Kevin De Bruyne,101.0,39.0,,,96,Blocked
7536,2788,ddfb2adf-4bc3-4f3a-8cff-2333d8e01b92,2,68,11,114.0,43.0,782,Belgium,3289,Romelu Lukaku Menama,120.0,44.0,1.7000000000000002,6c64f4ef-73d9-47e8-b567-52a290be7a49,97,Goal
7536,3011,3a86e0b2-aa9c-4fe1-8352-153f4e8b8646,2,74,40,110.0,29.0,782,Belgium,3289,Romelu Lukaku Menama,120.0,39.9,0.5,97d4c576-9ca0-490d-a3e8-1d2675302210,97,Goal
7536,3271,6a46e246-a7c9-4a40-a108-62a9a3d68965,2,82,23,95.0,29.0,782,Belgium,3621,Eden Hazard,105.0,31.0,,,96,Blocked
7536,3484,611ebe10-1f77-4481-b82c-b498f6732a5a,2,88,48,96.0,19.0,798,Panama,5638,Fidel Escobar Mendieta,118.0,36.6,0.4,,100,Saved
7530,91,4a009ef2-53e1-424b-be8e-b756da9917cd,1,1,31,114.0,56.0,771,France,3009,Kylian Mbappé Lottin,120.0,44.0,1.3,531afd53-4139-4045-9bbb-271002cbb4a5,100,Saved
7530,163,c2ac79f3-6dc1-4c34-8e3d-b3865aad43f3,1,4,11,94.0,28.0,771,France,20004,Paul Pogba,120.0,38.0,1.8,,100,Saved
7530,210,e47f9a74-2c45-4268-a5de-1a3c1204c95a,1,5,37,95.0,43.0,771,France,5487,Antoine Griezmann,120.0,43.6,0.8,2e130019-0218-40b4-bb07-b64604291c5c,100,Saved
